num_word,num_sentence,num_pos_words,num_neg_words,num_pos_followed_by_neg,first_person,second_person,third_person,num_proper_nouns,num_conjunctions,num_superlatives,num_hedges,num_boosts,num_numbers,num_quotes,num_consecutive_upper
156,8,0,1,2,2,2,3,20,3,0,9,2,2,0,1
174,9,0,3,0,1,2,6,21,3,0,6,0,5,0,0
172,10,2,2,0,2,1,5,21,6,0,5,2,0,0,1
303,17,2,5,1,14,2,23,23,11,1,15,4,2,0,1
237,14,0,0,0,1,1,11,27,6,0,11,1,6,0,0
248,13,1,3,1,0,2,3,13,6,0,9,0,11,0,0
261,13,4,1,2,1,2,11,38,7,1,5,0,2,0,1
134,9,0,3,1,0,4,6,18,5,1,11,3,1,0,3
252,15,0,10,2,6,3,10,34,9,0,9,0,0,0,2
135,8,1,2,2,0,1,6,24,5,0,4,0,4,0,1
82,4,2,2,2,0,1,2,21,2,0,2,0,0,0,0
291,21,10,0,0,3,1,29,38,7,1,11,0,3,0,0
304,20,0,2,0,6,2,10,32,8,0,9,0,8,0,1
308,25,7,4,1,18,1,21,33,13,0,18,5,4,0,1
212,12,0,2,0,10,2,11,55,9,0,7,1,0,0,1
218,11,3,1,2,3,0,8,43,4,0,9,3,0,0,2
266,13,1,3,2,12,0,13,26,5,0,7,5,3,0,1
218,15,1,8,1,0,1,9,37,3,0,3,1,2,0,1
149,11,1,0,0,2,1,7,9,5,0,6,0,0,0,1
184,8,0,3,0,9,1,8,22,8,0,5,1,0,0,1
232,14,3,0,0,9,2,4,46,6,1,9,0,0,0,1
181,12,0,6,3,7,1,8,17,3,0,11,2,1,0,1
212,9,5,1,2,0,1,7,27,7,1,7,1,0,0,1
202,9,0,2,5,0,1,12,21,5,0,6,1,0,0,1
223,14,2,1,1,1,1,11,34,3,0,10,1,0,0,1
181,14,3,6,3,2,1,8,22,3,0,13,2,4,0,1
94,6,0,1,0,0,1,10,16,2,0,3,2,0,0,2
132,8,1,2,2,0,1,6,26,0,0,4,1,2,0,1
363,24,0,2,0,28,4,12,30,19,1,14,7,2,0,3
237,15,0,2,1,6,1,15,31,6,1,16,2,2,0,1
103,6,1,2,0,1,1,6,20,6,1,3,1,0,0,1
147,8,0,5,0,1,1,7,24,1,0,7,0,3,0,1
202,11,0,0,1,10,3,4,25,6,0,8,0,1,0,1
143,10,2,0,1,3,4,8,15,1,0,6,2,7,0,1
184,15,1,4,4,2,1,9,26,2,0,11,0,2,0,1
261,17,7,0,0,1,2,30,23,11,0,11,2,0,0,1
116,5,0,5,0,2,1,3,15,1,0,6,1,1,0,1
138,6,0,1,0,0,2,6,11,1,0,7,0,3,0,1
288,18,1,0,0,6,8,9,33,8,0,16,1,1,0,1
194,11,10,2,0,4,2,11,24,7,1,8,0,1,0,1
195,12,4,0,1,9,1,16,27,3,0,7,1,0,0,1
173,9,2,1,0,3,2,12,29,3,0,14,0,2,0,5
319,19,5,8,1,9,0,11,45,11,0,8,3,4,0,1
182,9,3,0,0,4,7,9,19,7,0,11,1,0,0,1
161,5,1,1,0,0,0,13,21,5,0,1,0,3,0,0
160,9,0,3,0,3,1,6,18,3,0,7,1,1,0,1
180,12,1,1,2,0,1,15,19,4,0,8,2,4,0,1
145,9,5,2,2,0,2,8,22,2,0,5,0,2,0,1
293,16,7,3,2,4,2,22,37,11,1,8,2,4,0,1
171,9,1,3,1,3,1,2,28,4,0,5,2,2,0,1
136,9,2,0,0,0,1,15,20,2,1,7,0,0,0,1
265,18,1,6,1,4,15,14,25,5,2,7,2,0,0,1
218,11,0,1,0,2,1,7,25,5,0,9,1,2,0,1
209,14,0,2,0,5,2,4,15,5,0,11,1,0,0,1
354,17,3,2,3,8,1,18,35,17,3,12,2,0,0,1
161,8,2,1,0,3,1,7,29,5,1,8,0,0,0,0
236,11,2,3,0,0,1,26,20,7,1,7,2,2,0,1
118,7,0,2,3,5,1,6,15,4,0,5,0,0,0,1
252,12,4,4,3,7,3,7,35,8,2,10,0,0,0,1
234,14,10,1,0,8,2,6,37,9,1,14,4,1,0,1
250,18,0,2,0,5,1,9,45,10,0,11,2,1,0,1
244,14,0,7,2,16,5,9,30,9,0,8,3,2,0,1
222,11,2,0,0,8,0,9,30,7,1,5,0,11,0,1
294,15,0,3,3,0,0,9,52,2,0,8,0,6,0,1
746,43,5,13,8,21,27,15,79,24,1,15,5,11,0,1
139,7,0,3,1,0,0,12,11,4,0,3,0,2,0,1
272,17,11,1,1,5,1,19,46,9,0,13,1,2,0,1
175,7,0,0,0,0,1,13,36,1,0,3,1,2,0,1
218,11,3,1,0,1,0,6,29,7,0,8,1,9,1,1
231,15,3,4,1,0,1,9,18,6,0,10,1,10,0,0
124,8,1,3,1,1,1,5,16,2,1,6,3,2,0,1
191,12,0,3,0,2,9,7,29,2,0,4,1,2,0,1
191,10,0,5,0,1,2,8,24,2,0,7,3,0,0,2
193,8,2,6,2,2,2,2,52,5,1,3,2,6,0,1
189,12,2,11,7,1,1,8,28,5,0,7,0,2,0,1
197,10,0,3,0,2,1,3,37,8,0,4,1,6,0,1
146,8,1,0,0,1,2,9,25,3,0,7,0,0,0,1
195,12,1,2,1,1,4,6,47,4,0,8,2,2,0,1
37,1,0,0,0,0,0,0,20,1,0,0,0,0,0,1
170,13,0,2,2,3,0,10,24,2,0,7,4,0,0,1
243,12,3,1,0,2,5,16,31,6,0,15,5,0,0,1
210,14,0,7,2,4,1,12,33,4,0,8,0,6,0,1
223,14,1,3,2,5,1,5,31,4,0,5,0,2,0,1
240,16,0,1,1,1,3,14,50,5,0,8,2,7,0,1
109,7,1,4,3,2,5,5,10,3,0,5,1,1,0,7
133,5,0,3,0,0,0,8,23,3,0,2,0,0,0,1
120,7,0,4,0,0,1,9,10,3,0,2,0,0,0,1
147,8,0,7,0,3,1,1,16,4,3,4,0,4,0,1
165,8,3,4,0,0,2,2,15,4,0,6,0,0,0,0
133,7,0,2,0,3,1,3,9,4,0,5,3,0,0,1
205,12,0,0,1,8,1,16,21,8,0,8,1,0,0,1
192,11,3,3,3,0,1,5,43,3,0,5,3,0,0,1
131,8,1,2,2,3,1,5,35,3,0,1,0,0,0,1
204,16,2,2,0,4,1,17,26,10,0,11,0,0,0,1
237,21,3,2,0,2,1,19,48,4,0,3,1,2,0,1
266,12,0,1,2,6,1,9,25,4,0,11,0,1,0,1
526,27,0,1,1,27,31,6,22,15,0,19,0,0,0,1
86,5,0,1,1,1,1,1,20,1,0,2,1,0,0,1
237,17,0,4,1,2,5,8,40,4,0,8,2,2,0,2
183,8,2,3,1,0,1,3,27,5,0,6,3,2,0,1
303,12,0,4,0,2,2,7,27,6,0,14,2,0,0,1
113,7,0,0,0,0,2,6,24,1,0,3,0,2,0,1
180,12,4,1,2,0,1,6,32,2,0,9,0,0,0,1
212,10,0,2,1,8,4,11,36,2,0,4,3,0,0,1
194,13,0,3,1,9,4,7,31,4,0,12,0,0,0,1
253,17,1,1,0,11,1,17,31,8,1,5,0,0,0,1
165,7,6,0,0,3,2,13,21,6,3,6,1,1,0,1
314,16,0,0,1,1,4,11,46,8,0,8,2,8,0,1
113,7,0,4,0,3,3,4,12,5,0,6,1,0,0,2
163,8,0,0,0,0,2,6,36,3,0,6,0,1,0,1
173,11,0,2,1,0,4,5,14,3,0,5,0,0,0,1
218,13,3,2,1,3,1,9,34,1,1,9,1,0,0,1
235,17,0,7,2,11,1,10,31,4,0,11,3,4,0,1
141,7,0,1,1,2,1,2,26,3,0,5,0,0,0,1
168,9,0,0,2,0,1,11,22,6,0,7,0,0,0,1
119,6,1,2,3,0,0,3,24,4,1,6,0,1,0,0
222,12,1,5,1,1,1,8,34,5,0,12,2,11,0,1
249,14,0,8,0,4,0,5,20,6,0,8,2,1,0,1
351,22,4,8,4,8,2,1,55,9,2,9,0,1,0,1
161,7,0,1,0,1,1,0,14,2,0,3,0,1,0,0
189,12,0,0,2,1,2,6,24,5,0,11,3,0,0,0
170,8,0,1,4,1,2,6,26,2,0,6,0,0,0,1
166,11,3,1,2,1,0,8,47,3,0,2,2,4,0,1
150,8,1,4,0,0,2,5,16,5,0,7,2,4,0,1
145,12,1,0,0,3,3,4,26,2,0,7,0,0,0,1
148,13,0,0,0,2,1,3,32,3,0,7,0,0,0,1
187,8,0,1,1,2,3,0,10,5,0,8,1,2,0,0
166,7,1,2,2,3,2,4,31,4,0,7,1,0,0,1
90,6,2,0,1,2,1,5,5,5,1,6,0,0,0,1
233,13,2,0,1,1,1,11,37,3,0,4,3,4,0,1
129,10,0,0,0,0,2,7,25,2,0,3,0,1,0,1
117,7,1,0,1,3,2,2,7,2,0,8,2,0,0,0
329,20,0,5,2,0,3,14,39,10,1,6,2,0,0,0
385,19,3,6,2,3,4,13,38,9,0,23,2,0,0,1
96,4,0,1,1,2,0,6,10,1,0,8,3,1,0,1
251,13,3,5,0,4,3,11,22,8,0,4,1,2,0,1
181,13,3,2,0,4,2,5,22,2,0,9,1,0,0,1
182,14,0,4,1,7,3,12,40,4,0,6,1,4,0,1
253,15,1,8,5,4,8,13,27,7,1,10,0,0,0,1
166,8,1,0,0,0,1,5,35,5,0,3,0,0,0,2
169,10,3,1,2,0,2,14,23,6,0,12,2,1,0,1
103,7,0,3,0,0,2,7,15,0,0,4,1,0,0,0
135,11,0,2,2,3,3,6,27,3,0,4,0,0,0,1
121,6,2,2,0,0,0,4,18,2,1,3,0,3,0,2
52,2,0,3,0,0,1,3,15,0,0,0,0,2,0,1
149,7,1,2,1,3,2,6,26,2,0,5,0,0,0,0
111,6,0,6,0,0,0,1,20,2,0,6,0,0,0,1
184,11,2,7,5,0,1,4,47,2,0,3,0,2,0,1
186,9,2,0,1,0,1,12,15,4,0,12,2,0,0,0
177,10,0,0,0,2,2,4,17,4,0,7,0,2,0,1
203,12,0,5,2,2,1,10,12,3,0,7,0,4,0,0
257,13,2,3,1,9,2,8,22,7,0,9,2,0,0,0
172,12,4,0,0,3,2,6,19,2,0,11,0,2,0,0
231,15,0,6,2,8,1,9,25,3,0,16,0,1,0,1
253,20,0,2,0,0,1,12,50,1,0,10,3,3,0,1
137,8,1,1,1,1,1,2,19,2,0,5,0,4,0,2
101,5,0,1,0,2,1,5,6,3,0,6,0,0,0,1
268,14,2,1,1,0,1,5,59,5,0,9,1,1,0,1
169,9,1,2,1,1,1,7,17,3,0,6,1,0,0,1
249,14,0,2,3,2,1,14,37,4,0,18,0,3,0,1
271,14,0,5,2,9,2,14,29,5,0,8,0,2,0,1
345,13,1,0,0,3,3,14,35,19,0,14,0,14,0,1
175,11,1,0,0,3,1,8,16,2,0,9,0,0,0,1
186,8,2,2,2,0,2,7,14,1,0,7,0,3,0,0
272,18,2,7,1,8,1,16,23,10,0,4,0,3,0,1
262,12,2,2,0,5,3,7,19,8,0,11,2,1,0,1
434,15,21,0,0,16,4,9,72,20,0,13,0,10,1,1
146,7,0,1,1,0,0,10,29,9,0,5,0,0,0,1
143,10,1,3,1,2,3,5,18,0,3,12,0,4,0,1
285,12,3,7,2,8,5,7,40,14,0,5,0,7,1,1
203,12,1,10,4,8,3,12,32,6,0,5,0,1,0,1
179,12,6,1,1,6,1,9,25,4,0,8,2,5,0,1
127,7,1,7,1,1,0,6,6,2,0,6,0,0,0,0
76,7,0,0,1,1,5,3,12,2,0,5,0,0,0,1
276,15,3,1,1,5,3,19,23,4,0,5,2,4,0,1
161,10,1,0,0,1,1,8,21,4,0,8,0,9,0,4
274,15,0,2,0,0,1,11,53,9,0,7,2,21,0,1
143,8,0,0,0,1,2,7,22,1,0,11,0,4,0,1
155,7,0,5,1,0,0,5,9,3,0,3,3,2,0,1
152,8,1,0,0,5,5,8,20,4,0,3,1,0,0,1
100,6,1,1,1,0,0,4,29,1,0,3,2,6,0,0
206,7,0,1,1,0,1,4,17,7,1,9,0,5,0,1
174,7,0,1,0,1,0,6,41,3,1,6,1,9,0,1
147,9,0,5,3,3,5,8,19,3,2,6,1,0,0,1
57,3,1,0,0,1,3,0,7,3,1,2,1,0,0,2
256,13,0,3,0,3,6,15,32,7,0,9,1,0,0,1
271,14,0,5,2,2,0,7,19,4,0,7,0,5,0,1
373,15,3,6,3,14,1,17,33,17,0,8,4,2,0,1
252,12,2,3,2,7,1,9,39,10,1,13,0,0,0,1
170,12,0,2,1,1,1,2,23,4,0,9,2,9,0,1
138,8,0,2,0,5,1,7,12,2,0,2,1,0,0,1
222,14,1,10,4,1,1,15,33,6,0,4,0,3,0,0
461,27,2,3,3,5,3,21,39,16,1,21,4,1,0,1
95,6,0,0,1,1,1,4,25,3,0,5,0,0,0,2
103,6,1,3,2,2,1,3,29,2,0,1,0,0,0,1
139,9,0,1,0,1,2,8,34,1,0,2,0,6,0,1
194,11,2,1,2,1,1,5,32,3,0,6,1,0,0,1
277,16,2,1,1,6,4,9,46,8,0,9,2,4,0,1
280,17,1,4,1,4,1,17,30,5,0,16,1,0,0,2
130,7,0,3,3,2,1,3,23,4,1,3,0,2,0,2
215,9,1,1,0,7,1,13,27,6,0,4,1,4,0,2
188,9,1,2,1,2,3,14,26,6,1,13,1,0,0,2
128,8,0,0,0,4,3,4,17,3,0,8,2,0,0,1
201,21,1,1,0,11,2,7,50,4,0,2,0,0,0,1
263,17,0,1,0,21,2,11,22,5,0,9,0,3,0,1
172,10,0,3,0,0,4,8,27,3,0,3,1,5,0,1
150,9,0,3,1,0,1,5,23,2,1,6,1,4,0,1
262,17,5,4,1,0,2,25,35,6,1,8,1,6,0,1
135,10,0,5,0,1,1,8,27,5,0,3,0,1,0,1
135,8,0,0,0,0,1,5,21,1,0,4,0,1,0,0
133,9,1,2,1,0,2,2,28,4,1,2,1,0,0,1
194,16,2,1,1,2,1,13,30,3,0,7,4,2,0,2
208,10,1,2,0,10,1,6,31,6,1,5,0,2,0,1
145,10,1,2,0,1,1,12,25,2,0,6,0,2,0,0
172,12,1,0,0,4,1,15,38,6,0,7,4,3,0,1
140,10,2,0,0,1,10,8,9,2,0,9,0,0,0,1
97,5,0,3,1,0,0,9,11,2,0,4,0,0,0,1
237,11,1,2,0,0,1,5,42,10,0,11,0,8,0,1
152,7,0,0,0,0,1,3,25,5,0,3,0,3,0,1
210,16,3,1,1,1,5,21,28,8,0,3,0,0,0,1
239,16,1,1,0,1,2,8,48,5,0,3,1,3,0,1
179,11,5,2,1,6,1,4,30,2,0,3,0,0,0,1
151,10,1,0,0,5,2,5,34,2,0,8,3,0,0,1
221,11,1,1,1,6,2,15,25,7,0,6,0,0,0,1
150,7,0,3,1,3,1,6,32,4,0,9,2,0,0,1
162,10,0,4,0,1,1,8,12,5,0,8,1,5,0,1
221,10,0,0,1,1,1,1,33,4,0,8,1,6,0,1
172,16,2,1,1,9,5,17,11,4,0,6,2,1,0,1
161,8,0,2,0,0,3,4,26,6,0,11,0,0,0,1
185,10,0,5,3,3,1,9,37,1,1,4,1,3,0,1
190,9,1,1,1,1,3,9,38,4,0,9,1,3,0,1
221,15,2,5,0,3,2,14,31,8,0,6,0,3,0,1
190,10,1,0,1,0,1,17,27,4,0,6,0,2,0,1
94,5,1,1,0,2,1,3,15,2,0,7,0,4,0,1
101,6,1,1,0,1,2,0,16,1,0,4,2,2,0,1
167,10,2,3,0,0,2,4,26,6,0,7,0,0,0,1
263,11,1,1,1,2,2,6,26,8,1,6,1,0,0,1
194,14,0,3,1,0,1,4,18,4,1,10,0,0,0,1
204,10,0,2,1,1,1,3,38,5,0,4,1,4,0,1
103,7,0,0,0,0,1,5,22,1,0,2,0,3,0,1
260,11,2,0,3,3,1,10,25,5,2,12,0,3,0,1
234,12,0,1,0,2,0,9,40,1,0,6,0,4,0,1
274,17,0,7,0,2,4,17,45,9,0,11,6,0,0,1
222,9,1,6,0,9,0,21,24,12,0,3,0,0,0,1
224,13,1,4,1,0,4,3,24,3,0,8,0,7,0,1
306,17,1,12,0,5,4,11,39,9,1,12,1,4,0,1
205,11,0,0,1,3,5,7,9,9,0,16,3,1,0,1
144,8,2,3,0,1,0,5,18,2,0,5,1,0,0,1
106,6,2,5,0,0,1,4,12,3,0,3,0,1,0,1
180,12,5,0,1,1,1,16,23,4,0,5,1,2,0,1
123,7,1,5,1,3,0,4,7,3,0,3,1,0,0,1
243,8,1,0,0,6,1,7,25,12,0,9,0,0,0,0
121,6,1,2,1,1,1,7,24,5,0,7,2,0,0,1
198,15,3,2,0,1,1,5,39,6,0,5,0,4,0,1
150,9,0,5,1,1,3,3,17,1,0,11,1,2,0,1
175,10,3,2,0,4,0,6,26,4,1,4,0,3,0,1
185,11,0,8,3,1,1,5,17,4,0,8,0,3,0,1
109,4,1,0,0,0,0,4,29,3,0,5,0,0,0,1
144,6,0,7,2,0,0,7,12,2,0,1,0,0,0,1
215,11,0,5,4,1,3,17,28,5,0,4,0,4,0,0
167,9,0,1,0,0,2,4,23,6,0,5,0,1,0,0
193,11,1,6,1,0,1,11,33,4,2,4,0,2,0,1
149,9,5,3,3,2,1,8,20,6,3,10,1,1,0,1
135,8,1,3,0,2,1,5,21,2,0,10,1,0,0,0
184,12,0,4,1,3,1,8,27,2,0,5,2,1,0,1
127,7,2,1,0,0,0,2,23,3,0,4,0,0,0,0
131,8,1,1,0,1,2,4,32,0,0,3,1,4,0,1
159,7,2,4,0,5,2,10,23,3,1,8,3,0,0,3
223,10,0,0,0,0,0,7,34,7,1,9,1,7,0,1
279,16,1,8,3,13,0,11,29,11,0,3,0,3,0,1
229,14,1,2,1,7,1,15,33,5,1,8,0,3,0,1
52,3,1,1,0,1,1,1,3,3,0,3,0,0,0,0
263,15,0,0,0,2,2,10,35,4,1,18,0,0,0,1
191,9,0,0,0,1,1,7,34,1,0,9,2,0,0,1
170,9,0,0,0,3,2,7,24,5,0,4,1,0,0,1
135,7,1,1,2,1,1,8,25,3,0,5,0,0,0,1
180,14,1,0,2,1,4,3,15,6,0,6,0,1,0,1
285,12,3,0,0,2,1,4,47,12,0,4,0,6,1,7
138,7,1,0,2,1,1,1,24,2,0,3,0,2,0,0
204,12,4,3,3,2,2,3,46,4,0,4,1,3,0,1
111,9,1,3,2,0,1,2,14,1,0,8,2,4,0,1
204,10,2,1,0,0,1,8,40,3,0,8,0,0,0,1
182,10,0,5,0,3,0,10,28,2,0,4,0,2,0,1
192,9,2,3,0,1,2,0,18,7,1,5,0,12,0,1
177,10,0,0,0,1,1,8,27,1,0,4,1,0,0,1
132,11,2,2,0,1,1,9,16,2,0,4,0,4,0,0
112,6,0,1,0,0,1,2,23,1,1,7,1,0,0,1
118,7,0,4,0,0,1,3,10,4,0,2,0,0,0,1
116,8,2,1,0,0,1,8,15,4,0,6,0,0,0,0
156,10,0,2,1,6,1,15,13,1,0,3,0,0,0,1
178,6,0,0,0,3,1,3,52,4,0,8,0,7,0,1
96,6,0,4,1,3,1,4,24,2,0,4,1,1,0,1
272,17,1,7,3,5,13,21,25,6,0,5,2,3,0,1
295,20,4,6,1,10,2,30,30,4,0,13,3,1,0,1
301,18,0,5,1,1,1,17,25,5,0,8,1,5,0,0
164,11,0,2,2,2,3,11,35,4,0,5,1,6,0,1
96,5,0,5,1,7,2,3,20,1,0,4,1,0,0,2
132,7,3,0,0,0,1,2,22,1,0,3,0,2,0,0
182,11,0,0,0,0,0,6,15,5,0,5,3,5,0,1
223,9,1,1,1,7,3,7,25,15,0,13,1,1,0,1
145,7,2,3,1,2,3,3,15,6,0,4,1,0,0,1
210,11,0,1,0,1,1,7,27,8,0,5,1,0,0,1
216,8,0,4,3,0,1,10,27,11,1,5,1,0,0,1
260,15,0,4,1,4,2,4,11,6,0,8,0,7,0,1
171,10,0,0,0,1,1,2,25,2,0,7,1,0,0,1
221,17,1,6,1,7,2,12,31,3,1,9,3,2,0,1
321,15,3,2,1,6,1,16,43,8,1,6,0,4,0,1
100,8,0,0,0,1,2,4,23,3,0,3,0,0,0,1
141,7,2,0,1,2,2,8,16,4,0,4,0,0,0,1
386,12,2,11,7,1,2,13,52,9,0,11,1,5,0,1
235,15,0,3,1,0,2,8,17,4,0,7,0,8,0,1
160,10,0,1,0,5,1,5,14,4,0,5,0,0,0,1
238,20,2,1,3,10,1,18,25,6,0,12,2,1,0,1
121,7,0,4,0,2,3,3,17,4,0,3,1,0,0,1
134,6,0,1,0,4,1,4,15,4,0,6,1,0,0,1
309,16,0,0,3,0,0,7,31,8,0,6,0,3,0,1
111,5,0,3,0,1,0,6,5,2,0,6,0,1,0,1
224,15,3,1,2,5,1,17,16,7,0,10,2,4,0,1
140,7,0,0,0,0,1,5,33,4,1,5,0,0,0,1
282,14,0,12,2,9,1,13,29,11,0,6,1,2,0,1
259,13,4,1,0,6,2,5,43,10,0,6,2,4,0,1
91,5,2,3,0,2,1,5,21,3,0,7,3,0,0,1
286,14,0,6,1,2,2,4,40,12,0,4,0,12,0,1
182,7,0,1,0,0,2,2,29,6,0,5,0,2,0,1
210,10,0,1,0,0,1,12,27,6,0,7,0,4,0,1
131,8,2,1,1,2,1,4,16,5,0,5,0,6,0,1
186,10,0,0,0,5,2,11,34,6,0,6,1,0,0,1
264,20,3,3,2,5,3,12,43,12,0,7,1,2,0,1
129,7,4,0,0,3,2,3,21,1,0,6,0,0,0,1
223,11,1,3,0,6,1,11,29,8,1,6,1,0,0,1
124,7,1,1,1,1,1,7,19,3,0,11,2,0,0,0
320,14,0,5,1,0,1,7,47,11,0,9,1,6,0,1
243,12,2,0,0,1,1,5,42,4,0,9,2,1,0,1
199,10,0,0,2,0,2,5,42,4,0,9,2,5,0,1
171,11,2,0,0,0,2,3,44,4,0,9,0,0,0,1
272,17,1,5,6,7,2,11,35,6,0,8,5,1,0,1
152,10,3,0,0,1,1,4,34,1,1,8,0,1,0,1
168,9,1,5,2,2,1,7,20,1,0,7,3,1,0,0
179,8,0,3,1,2,1,3,28,4,0,4,1,2,0,2
153,7,0,2,0,2,1,6,30,3,0,1,0,0,0,1
265,18,1,7,0,0,3,11,25,4,0,10,0,10,0,1
190,10,0,2,0,1,2,7,25,1,0,6,0,0,0,1
162,9,0,5,3,0,2,4,26,1,1,5,0,1,0,1
160,10,0,5,0,1,1,10,18,3,0,3,1,2,0,1
187,15,0,0,1,7,2,7,29,2,0,8,3,5,0,1
161,9,0,3,0,0,1,3,15,4,1,2,0,6,0,0
267,15,0,7,3,5,2,10,52,16,0,12,1,9,1,1
270,17,2,4,3,3,5,13,47,4,0,11,1,0,0,2
124,7,0,1,1,2,1,4,27,4,0,4,0,7,0,1
208,9,1,1,1,1,7,11,6,8,1,7,2,0,0,1
192,11,3,0,0,3,7,15,30,12,0,6,4,0,0,1
238,18,0,1,0,4,5,14,40,14,0,7,0,0,0,4
181,13,1,2,1,3,1,7,23,5,0,4,0,0,0,1
240,11,0,0,0,0,3,10,34,5,0,11,2,0,0,1
186,9,3,2,0,0,2,5,29,5,0,12,0,1,0,1
345,19,4,3,3,8,2,13,46,11,0,7,0,1,0,2
231,15,0,2,0,6,2,11,17,5,1,6,2,2,0,1
162,11,0,4,4,0,1,12,27,4,0,5,1,0,0,1
265,13,1,2,5,2,5,10,35,8,0,6,1,0,0,0
176,10,0,0,0,4,2,6,22,6,0,8,0,3,0,1
157,5,1,2,0,2,0,4,28,5,0,6,0,0,0,1
126,6,0,0,1,2,1,4,17,5,0,4,0,0,0,1
248,18,16,0,2,3,3,22,28,11,3,11,3,2,0,0
127,8,0,2,0,0,1,9,17,2,0,3,0,0,0,1
79,5,0,1,0,1,2,2,13,2,0,3,1,0,0,1
163,8,5,0,1,0,1,3,38,6,0,5,0,0,0,1
224,12,2,1,0,4,6,7,39,4,0,8,1,0,0,1
68,4,0,0,0,2,2,1,15,3,0,2,0,0,0,2
185,7,1,0,1,1,1,9,39,1,0,16,4,0,0,1
118,8,0,6,0,0,0,8,16,1,1,7,1,0,0,1
110,7,0,1,0,0,1,3,15,3,0,2,0,0,0,1
298,25,13,1,2,5,5,17,42,14,1,12,2,1,0,1
198,11,1,0,0,3,2,11,34,7,0,13,1,0,0,1
182,10,3,4,1,2,1,9,29,7,0,9,3,0,0,1
243,12,6,1,1,1,2,10,40,3,0,7,0,0,0,1
178,9,0,0,1,3,1,6,27,1,1,11,1,5,0,1
245,7,2,3,3,10,4,7,22,9,0,7,3,1,0,1
217,18,2,8,4,17,1,15,12,4,0,7,2,2,0,1
239,15,1,0,2,6,1,4,34,5,1,13,3,1,0,1
14,1,0,1,0,0,1,0,8,0,0,1,0,0,0,1
249,10,3,4,3,0,2,11,29,10,0,9,1,2,0,1
177,9,0,2,1,0,2,9,26,6,0,8,0,3,0,1
145,6,2,3,2,0,0,13,14,2,2,7,1,2,0,1
45,3,0,1,0,0,0,1,12,0,0,1,0,0,0,1
205,13,0,7,2,7,3,19,28,5,0,4,1,0,0,1
202,9,1,0,1,7,2,17,22,2,0,3,1,1,0,1
162,8,1,3,0,2,1,4,29,5,0,8,1,0,0,2
181,11,0,2,1,1,2,8,32,4,0,3,0,0,0,1
159,10,0,0,0,2,2,8,20,4,1,4,1,1,0,0
319,13,0,4,1,8,1,13,37,9,0,9,0,2,0,1
240,14,2,0,0,5,2,10,36,4,0,13,5,0,0,1
184,13,1,1,2,4,2,4,28,2,0,8,0,0,0,0
33,1,0,1,0,0,0,0,11,0,0,1,0,0,0,1
250,17,3,2,4,1,1,24,24,13,0,16,0,0,0,1
151,11,1,2,0,3,1,5,19,0,0,6,1,4,0,1
171,10,1,3,1,3,3,7,41,1,0,4,3,0,0,1
174,12,2,1,0,0,3,8,25,5,0,9,1,2,0,0
143,8,0,5,0,3,1,9,16,4,1,10,0,0,0,0
141,7,0,5,1,2,4,2,11,7,0,6,1,0,0,1
221,12,0,2,2,2,0,20,36,5,1,10,2,0,0,1
104,6,0,1,0,1,2,7,14,3,0,11,1,1,0,0
121,7,1,0,1,0,1,7,9,6,0,4,0,2,0,1
130,8,0,0,0,0,2,4,23,2,0,7,0,8,0,0
126,9,0,7,2,0,1,5,15,3,0,7,2,4,0,1
166,13,1,3,1,2,2,2,22,7,0,7,0,8,0,1
219,12,4,1,3,2,1,10,21,7,0,10,0,0,0,1
195,10,6,2,3,0,2,5,26,1,0,6,0,3,0,1
250,15,3,2,1,3,5,12,32,6,0,8,0,2,0,1
169,10,1,5,1,3,4,9,21,4,1,2,1,0,0,1
139,8,0,11,0,0,1,6,9,3,0,5,0,4,0,1
230,9,4,4,0,0,2,10,37,4,0,8,2,4,0,1
179,9,0,1,0,0,1,5,31,1,0,6,0,1,0,0
397,17,7,1,0,0,2,17,39,15,0,10,0,1,0,1
313,15,4,0,0,2,1,13,44,9,0,17,1,1,0,1
282,16,0,1,1,6,1,4,35,14,1,18,2,3,0,1
107,6,0,3,0,0,0,1,15,6,0,5,0,2,0,2
112,7,0,0,0,0,3,4,23,1,0,1,0,2,0,1
257,14,1,7,2,5,5,24,32,13,0,16,2,0,0,1
274,14,0,5,1,6,2,6,38,6,0,8,0,1,0,1
300,23,0,9,0,2,2,35,16,10,0,5,1,2,0,1
81,4,1,0,0,1,0,3,16,3,0,2,0,0,0,0
105,5,0,0,1,3,2,4,17,7,0,2,2,0,0,1
328,17,0,12,2,0,1,14,28,10,0,14,2,6,0,1
124,7,0,0,0,0,1,5,17,3,0,1,0,1,0,1
158,7,0,1,1,0,1,4,20,4,0,5,0,7,0,1
211,13,2,2,0,1,4,7,29,5,0,4,0,1,0,0
86,5,0,1,0,0,2,2,16,1,0,5,0,1,0,1
127,8,1,0,0,1,1,7,31,3,0,3,0,6,0,1
171,10,0,3,2,0,1,9,38,2,0,2,2,1,0,1
133,7,4,0,2,1,2,5,20,3,0,4,0,0,0,0
174,9,0,6,0,1,3,3,16,4,0,10,0,0,0,1
239,14,3,5,5,4,4,9,33,3,1,4,0,0,0,1
113,6,0,3,1,4,2,5,22,4,0,3,0,0,0,1
290,19,0,0,0,7,4,6,21,8,3,13,1,3,0,1
